,date,state,confirmed,deceased,recovered
3358,22-May-20,BR,179,2,58
3359,22-May-20,CH,1,0,0
3360,22-May-20,CT,44,0,3
3361,22-May-20,DD,0,0,0
3362,22-May-20,DL,660,14,330
3363,22-May-20,DN,0,0,0
3364,22-May-20,GA,2,0,9
3365,22-May-20,GJ,363,29,392
3366,22-May-20,HP,16,0,0
3367,22-May-20,HR,37,2,25
3368,22-May-20,JH,20,0,0
3369,22-May-20,JK,40,0,36
3370,22-May-20,KA,138,0,26
3371,22-May-20,KL,42,1,2
3372,22-May-20,LA,2,0,0
3373,22-May-20,LD,0,0,0
3374,22-May-20,MH,2940,63,857
3375,22-May-20,ML,0,0,0
3376,22-May-20,MN,1,0,0
3377,22-May-20,MP,189,1,245
3378,22-May-20,MZ,0,0,0
3379,22-May-20,NL,0,0,0
3380,22-May-20,OR,86,0,43
3381,22-May-20,PB,1,0,28
3382,22-May-20,PY,3,0,0
3383,22-May-20,RJ,267,2,195
3384,22-May-20,SK,0,0,0
3385,22-May-20,TG,62,3,7
3386,22-May-20,TN,786,4,846
3387,22-May-20,TR,0,0,4
3388,22-May-20,TT,6536,142,3280
3389,22-May-20,UN,217,0,0
3390,22-May-20,UP,220,14,120
3391,22-May-20,UT,8,0,0
3392,22-May-20,WB,135,6,28
3393,23-Apr-20,AN,4,0,0
3394,23-Apr-20,AP,80,3,21
3395,23-Apr-20,AR,0,0,0
3396,23-Apr-20,AS,1,0,0
3397,23-Apr-20,BR,27,0,2
3398,23-Apr-20,CH,0,0,0
3399,23-Apr-20,CT,0,0,2
3400,23-Apr-20,DD,0,0,0
3401,23-Apr-20,DL,128,2,84
3402,23-Apr-20,DN,0,0,0
3403,23-Apr-20,GA,0,0,0
3404,23-Apr-20,GJ,217,9,79
3405,23-Apr-20,HP,1,0,2
3406,23-Apr-20,HR,6,0,12
3407,23-Apr-20,JH,7,1,4
3408,23-Apr-20,JK,27,0,0
3409,23-Apr-20,KA,18,0,14
3410,23-Apr-20,KL,10,0,8
3411,23-Apr-20,LA,0,0,2
3412,23-Apr-20,LD,0,0,0
3413,23-Apr-20,MH,778,14,51
3414,23-Apr-20,ML,0,0,0
3415,23-Apr-20,MN,0,0,0
3416,23-Apr-20,MP,100,3,51
3417,23-Apr-20,MZ,0,0,0
3418,23-Apr-20,NL,0,0,0
3419,23-Apr-20,OR,6,0,1
3420,23-Apr-20,PB,5,1,13
3421,23-Apr-20,PY,0,0,0
3422,23-Apr-20,RJ,76,1,107
3423,23-Apr-20,SK,0,0,0
3424,23-Apr-20,TG,27,1,58
3425,23-Apr-20,TN,54,2,90
3426,23-Apr-20,TR,0,0,1
3427,23-Apr-20,TT,1667,40,642
3428,23-Apr-20,UN,0,0,0
3429,23-Apr-20,UP,61,3,33
3430,23-Apr-20,UT,1,0,1
3431,23-Apr-20,WB,33,0,6
3432,23-Jun-20,AN,2,0,3
3433,23-Jun-20,AP,462,8,157
3434,23-Jun-20,AR,10,0,16
3435,23-Jun-20,AS,203,0,197
3436,23-Jun-20,BR,157,2,260
3437,23-Jun-20,CH,7,0,0
3438,23-Jun-20,CT,83,0,40
3439,23-Jun-20,DD,0,0,0
3440,23-Jun-20,DL,3947,68,2711
3441,23-Jun-20,DN,9,0,0
3442,23-Jun-20,GA,45,1,53
3443,23-Jun-20,GJ,549,26,604
3444,23-Jun-20,HP,48,0,3
3445,23-Jun-20,HR,495,9,582
3446,23-Jun-20,JH,53,0,51
3447,23-Jun-20,JK,148,2,111
3448,23-Jun-20,KA,322,8,274
3449,23-Jun-20,KL,141,1,60
3450,23-Jun-20,LA,85,0,12
3451,23-Jun-20,LD,0,0,0
3452,23-Jun-20,MH,3214,248,1925
3453,23-Jun-20,ML,1,0,4
3454,23-Jun-20,MN,23,0,8
3455,23-Jun-20,MP,183,4,120
3456,23-Jun-20,MZ,0,0,7
3457,23-Jun-20,NL,50,0,0
3458,23-Jun-20,OR,167,3,125
3459,23-Jun-20,PB,162,4,222
3460,23-Jun-20,PY,19,1,16
3461,23-Jun-20,RJ,395,9,303
3462,23-Jun-20,SK,1,0,0
3463,23-Jun-20,TG,879,3,219
3464,23-Jun-20,TN,2516,39,1227
3465,23-Jun-20,TR,23,0,25
3466,23-Jun-20,TT,15656,468,10462
3467,23-Jun-20,UN,183,0,0
3468,23-Jun-20,UP,571,19,515
3469,23-Jun-20,UT,133,2,81
3470,23-Jun-20,WB,370,11,531
3471,23-Mar-20,AN,0,0,0
3472,23-Mar-20,AP,1,0,0
3473,23-Mar-20,AR,0,0,0
3474,23-Mar-20,AS,0,0,0
3475,23-Mar-20,BR,1,0,0
3476,23-Mar-20,CH,1,0,0
3477,23-Mar-20,CT,0,0,0
3478,23-Mar-20,DD,0,0,0
3479,23-Mar-20,DL,3,0,0
3480,23-Mar-20,DN,0,0,0
3481,23-Mar-20,GA,0,0,0
3482,23-Mar-20,GJ,12,0,0
3483,23-Mar-20,HP,1,1,0
3484,23-Mar-20,HR,7,0,11
3485,23-Mar-20,JH,0,0,0
3486,23-Mar-20,JK,0,0,0
3487,23-Mar-20,KA,7,0,1
3488,23-Mar-20,KL,28,0,0
3489,23-Mar-20,LA,0,0,0
3490,23-Mar-20,LD,0,0,0
3491,23-Mar-20,MH,23,0,0
3492,23-Mar-20,ML,0,0,0
3493,23-Mar-20,MN,0,0,0
3494,23-Mar-20,MP,0,0,0
3495,23-Mar-20,MZ,0,0,0
3496,23-Mar-20,NL,0,0,0
3497,23-Mar-20,OR,0,0,0
3498,23-Mar-20,PB,2,0,0
3499,23-Mar-20,PY,0,0,0
3500,23-Mar-20,RJ,4,0,0
3501,23-Mar-20,SK,0,0,0
3502,23-Mar-20,TG,6,0,0
3503,23-Mar-20,TN,3,0,0
3504,23-Mar-20,TR,0,0,0
3505,23-Mar-20,TT,102,2,12
3506,23-Mar-20,UN,0,0,0
3507,23-Mar-20,UP,2,0,0
3508,23-Mar-20,UT,1,0,0
3509,23-Mar-20,WB,0,1,0
3510,23-May-20,AN,0,0,0
3511,23-May-20,AP,47,1,48
3512,23-May-20,AR,0,0,0
3513,23-May-20,AS,121,0,2
3514,23-May-20,BR,228,0,24
3515,23-May-20,CH,6,0,1
3516,23-May-20,CT,42,0,2
3517,23-May-20,DD,0,0,0
3518,23-May-20,DL,591,23,370
3519,23-May-20,DN,1,0,0
3520,23-May-20,GA,1,0,0
3521,23-May-20,GJ,396,27,289
3522,23-May-20,HP,17,0,2
3523,23-May-20,HR,64,0,44
3524,23-May-20,JH,27,0,5
3525,23-May-20,JK,80,1,54
3526,23-May-20,KA,216,1,11
3527,23-May-20,KL,62,0,3
3528,23-May-20,LA,3,0,0
3529,23-May-20,LD,0,0,0
3530,23-May-20,MH,2608,60,821
3531,23-May-20,ML,0,0,0
3532,23-May-20,MN,3,0,0
3533,23-May-20,MP,201,9,178
3534,23-May-20,MZ,0,0,0
3535,23-May-20,NL,0,0,0
3536,23-May-20,OR,80,0,61
3537,23-May-20,PB,16,0,23
3538,23-May-20,PY,0,0,0
3539,23-May-20,RJ,248,7,106
3540,23-May-20,SK,1,0,0
3541,23-May-20,TG,52,1,25
3542,23-May-20,TN,759,5,363
3543,23-May-20,TR,16,0,0
3544,23-May-20,TT,6663,142,2576
3545,23-May-20,UN,279,0,0
3546,23-May-20,UP,282,3,82
3547,23-May-20,UT,91,0,2
3548,23-May-20,WB,127,4,60
3549,24-Apr-20,AN,7,0,0
3550,24-Apr-20,AP,62,2,4
3551,24-Apr-20,AR,0,0,0
3552,24-Apr-20,AS,0,0,0
3553,24-Apr-20,BR,53,0,0
3554,24-Apr-20,CH,0,0,1
3555,24-Apr-20,CT,0,0,0
3556,24-Apr-20,DD,0,0,0
3557,24-Apr-20,DL,138,3,49
3558,24-Apr-20,DN,0,0,0
3559,24-Apr-20,GA,0,0,0
3560,24-Apr-20,GJ,191,15,7
3561,24-Apr-20,HP,0,0,0
3562,24-Apr-20,HR,5,0,16
3563,24-Apr-20,JH,6,0,0
3564,24-Apr-20,JK,20,0,17
3565,24-Apr-20,KA,29,1,7
3566,24-Apr-20,KL,3,1,15
3567,24-Apr-20,LA,0,0,0
3568,24-Apr-20,LD,0,0,0
3569,24-Apr-20,MH,390,18,117
3570,24-Apr-20,ML,0,0,0
3571,24-Apr-20,MN,0,0,0
3572,24-Apr-20,MP,159,9,7
3573,24-Apr-20,MZ,0,0,0
3574,24-Apr-20,NL,0,0,0
3575,24-Apr-20,OR,5,0,0
3576,24-Apr-20,PB,15,0,4
3577,24-Apr-20,PY,0,0,0
3578,24-Apr-20,RJ,70,4,42
3579,24-Apr-20,SK,0,0,0
3580,24-Apr-20,TG,13,0,39
3581,24-Apr-20,TN,72,2,114
3582,24-Apr-20,TR,0,0,0
3583,24-Apr-20,TT,1408,59,484
3584,24-Apr-20,UN,0,0,0
3585,24-Apr-20,UP,111,1,20
3586,24-Apr-20,UT,1,0,1
3587,24-Apr-20,WB,58,3,24
3588,24-Jun-20,AN,6,0,1
3589,24-Jun-20,AP,497,10,187
3590,24-Jun-20,AR,2,1,0
3591,24-Jun-20,AS,226,0,196
3592,24-Jun-20,BR,223,1,79
3593,24-Jun-20,CH,2,0,0
3594,24-Jun-20,CT,34,0,74
3595,24-Jun-20,DD,0,0,0
3596,24-Jun-20,DL,3788,64,2124
3597,24-Jun-20,DN,13,0,3
3598,24-Jun-20,GA,42,0,84
3599,24-Jun-20,GJ,572,25,575
3600,24-Jun-20,HP,31,0,34
3601,24-Jun-20,HR,490,10,427
3602,24-Jun-20,JH,26,1,55
3603,24-Jun-20,JK,186,1,176
3604,24-Jun-20,KA,397,14,149
3605,24-Jun-20,KL,152,0,81
3606,24-Jun-20,LA,0,0,126
3607,24-Jun-20,LD,0,0,0
3608,24-Jun-20,MH,3889,208,4161
3609,24-Jun-20,ML,0,0,0
3610,24-Jun-20,MN,49,0,70
3611,24-Jun-20,MP,187,9,138
3612,24-Jun-20,MZ,3,0,5
3613,24-Jun-20,NL,17,0,7
3614,24-Jun-20,OR,282,0,135
3615,24-Jun-20,PB,230,8,52
3616,24-Jun-20,PY,59,0,11
3617,24-Jun-20,RJ,382,10,398
3618,24-Jun-20,SK,4,0,10
3619,24-Jun-20,TG,891,5,137
3620,24-Jun-20,TN,2865,33,2424
3621,24-Jun-20,TR,0,0,97
3622,24-Jun-20,TT,16868,424,13089
3623,24-Jun-20,UN,126,0,0
3624,24-Jun-20,UP,664,8,470
3625,24-Jun-20,UT,88,5,119
3626,24-Jun-20,WB,445,11,484
3627,24-Mar-20,AN,0,0,0
3628,24-Mar-20,AP,1,0,0
3629,24-Mar-20,AR,0,0,0
3630,24-Mar-20,AS,0,0,0
3631,24-Mar-20,BR,0,0,0
3632,24-Mar-20,CH,0,0,0
3633,24-Mar-20,CT,0,0,0
3634,24-Mar-20,DD,0,0,0
3635,24-Mar-20,DL,0,0,1
3636,24-Mar-20,DN,0,0,0
3637,24-Mar-20,GA,0,0,0
3638,24-Mar-20,GJ,4,0,0
3639,24-Mar-20,HP,0,0,0
3640,24-Mar-20,HR,2,0,0
3641,24-Mar-20,JH,0,0,0
3642,24-Mar-20,JK,2,0,0
3643,24-Mar-20,KA,8,0,1
3644,24-Mar-20,KL,14,0,1
3645,24-Mar-20,LA,0,0,0
3646,24-Mar-20,LD,0,0,0
3647,24-Mar-20,MH,10,0,0
3648,24-Mar-20,ML,0,0,0
3649,24-Mar-20,MN,1,0,0
3650,24-Mar-20,MP,1,0,0
3651,24-Mar-20,MZ,0,0,0
3652,24-Mar-20,NL,0,0,0
3653,24-Mar-20,OR,0,0,0
3654,24-Mar-20,PB,6,0,0
3655,24-Mar-20,PY,0,0,0
3656,24-Mar-20,RJ,0,0,0
3657,24-Mar-20,SK,0,0,0
3658,24-Mar-20,TG,4,0,0
3659,24-Mar-20,TN,6,1,0
3660,24-Mar-20,TR,0,0,0
3661,24-Mar-20,TT,64,1,5
3662,24-Mar-20,UN,0,0,0
3663,24-Mar-20,UP,3,0,2
3664,24-Mar-20,UT,0,0,0
3665,24-Mar-20,WB,2,0,0
3666,24-May-20,AN,0,0,0
3667,24-May-20,AP,66,0,62
3668,24-May-20,AR,1,0,0
3669,24-May-20,AS,46,0,1
3670,24-May-20,BR,180,0,49
3671,24-May-20,CH,37,1,0
3672,24-May-20,CT,38,0,0
3673,24-May-20,DD,0,0,0
3674,24-May-20,DL,508,30,273
3675,24-May-20,DN,0,0,0
3676,24-May-20,GA,11,0,0
3677,24-May-20,GJ,394,29,243
3678,24-May-20,HP,18,0,2
3679,24-May-20,HR,53,0,15
3680,24-May-20,JH,20,1,7
3681,24-May-20,JK,52,0,35
3682,24-May-20,KA,130,0,46
3683,24-May-20,KL,53,1,5
3684,24-May-20,LA,3,0,0
3685,24-May-20,LD,0,0,0
3686,24-May-20,MH,3041,58,1196
3687,24-May-20,ML,0,0,0
3688,24-May-20,MN,3,0,2
3689,24-May-20,MP,294,9,141
3690,24-May-20,MZ,0,0,0
3691,24-May-20,NL,0,0,0
3692,24-May-20,OR,67,0,53
3693,24-May-20,PB,15,1,28
3694,24-May-20,PY,15,0,2
3695,24-May-20,RJ,286,3,62
3696,24-May-20,SK,0,0,0
3697,24-May-20,TG,41,4,24
3698,24-May-20,TN,765,8,833
3699,24-May-20,TR,3,0,13
3700,24-May-20,TT,7111,156,3285
3701,24-May-20,UN,439,0,0
3702,24-May-20,UP,251,6,132
3703,24-May-20,UT,73,2,3
3704,24-May-20,WB,208,3,58
3705,25-Apr-20,AN,4,0,0
3706,25-Apr-20,AP,61,2,26
3707,25-Apr-20,AR,0,0,0
3708,25-Apr-20,AS,0,0,0
3709,25-Apr-20,BR,28,0,1
3710,25-Apr-20,CH,1,0,0
3711,25-Apr-20,CT,1,0,2
3712,25-Apr-20,DD,0,0,0
3713,25-Apr-20,DL,111,1,12
3714,25-Apr-20,DN,0,0,0
3715,25-Apr-20,GA,0,0,0
3716,25-Apr-20,GJ,256,6,17
3717,25-Apr-20,HP,0,0,4
3718,25-Apr-20,HR,12,0,5
3719,25-Apr-20,JH,8,0,0
3720,25-Apr-20,JK,40,1,3
3721,25-Apr-20,KA,26,0,6
3722,25-Apr-20,KL,7,0,7
3723,25-Apr-20,LA,2,0,0
3724,25-Apr-20,LD,0,0,0
3725,25-Apr-20,MH,811,22,119
3726,25-Apr-20,ML,0,0,0
3727,25-Apr-20,MN,0,0,0
3728,25-Apr-20,MP,99,7,71
3729,25-Apr-20,MZ,0,0,0
3730,25-Apr-20,NL,0,0,0
3731,25-Apr-20,OR,6,0,1
3732,25-Apr-20,PB,10,0,2
3733,25-Apr-20,PY,1,0,0
3734,25-Apr-20,RJ,49,2,20
3735,25-Apr-20,SK,0,0,0
3736,25-Apr-20,TG,7,0,16
3737,25-Apr-20,TN,66,1,94
3738,25-Apr-20,TR,0,0,0
3739,25-Apr-20,TT,1835,44,442
3740,25-Apr-20,UN,0,0,0
3741,25-Apr-20,UP,172,2,35
3742,25-Apr-20,UT,0,0,1
3743,25-Apr-20,WB,57,0,0
3744,25-Jun-20,AN,2,0,0
3745,25-Jun-20,AP,553,7,209
3746,25-Jun-20,AR,12,0,4
3747,25-Jun-20,AS,364,0,75
3748,25-Jun-20,BR,215,1,374
3749,25-Jun-20,CH,3,0,7
3750,25-Jun-20,CT,37,0,128
3751,25-Jun-20,DD,0,0,0
3752,25-Jun-20,DL,3390,64,3328
3753,25-Jun-20,DN,20,0,8
3754,25-Jun-20,GA,44,0,46
3755,25-Jun-20,GJ,577,18,410
3756,25-Jun-20,HP,33,1,8
3757,25-Jun-20,HR,453,10,455
3758,25-Jun-20,JH,44,0,30
3759,25-Jun-20,JK,127,2,149
3760,25-Jun-20,KA,442,6,519
3761,25-Jun-20,KL,123,0,53
3762,25-Jun-20,LA,9,0,84
3763,25-Jun-20,LD,0,0,0
3764,25-Jun-20,MH,4842,192,3661
3765,25-Jun-20,ML,0,0,1
3766,25-Jun-20,MN,86,0,26
3767,25-Jun-20,MP,147,8,146
3768,25-Jun-20,MZ,0,0,6
3769,25-Jun-20,NL,8,0,12
3770,25-Jun-20,OR,210,0,168
3771,25-Jun-20,PB,142,7,93
3772,25-Jun-20,PY,41,0,11
3773,25-Jun-20,RJ,287,4,229
3774,25-Jun-20,SK,2,0,0
3775,25-Jun-20,TG,920,5,327
3776,25-Jun-20,TN,3509,45,2236
3777,25-Jun-20,TR,32,0,122
3778,25-Jun-20,TT,18205,401,13983
3779,25-Jun-20,UN,352,0,0
3780,25-Jun-20,UP,636,15,533
3781,25-Jun-20,UT,68,1,37
3782,25-Jun-20,WB,475,15,488
3783,25-Mar-20,AN,0,0,0
3784,25-Mar-20,AP,2,0,1
3785,25-Mar-20,AR,0,0,0
3786,25-Mar-20,AS,0,0,0
3787,25-Mar-20,BR,1,0,0
3788,25-Mar-20,CH,0,0,0
3789,25-Mar-20,CT,2,0,0
3790,25-Mar-20,DD,0,0,0
3791,25-Mar-20,DL,5,0,0
3792,25-Mar-20,DN,0,0,0
3793,25-Mar-20,GA,3,0,0
3794,25-Mar-20,GJ,4,0,0
3795,25-Mar-20,HP,0,0,0
3796,25-Mar-20,HR,1,0,0
3797,25-Mar-20,JH,0,0,0
3798,25-Mar-20,JK,5,0,1
3799,25-Mar-20,KA,10,0,0
3800,25-Mar-20,KL,9,0,0
3801,25-Mar-20,LA,0,0,0
3802,25-Mar-20,LD,0,0,0
3803,25-Mar-20,MH,15,0,1
3804,25-Mar-20,ML,0,0,0
3805,25-Mar-20,MN,0,0,0
3806,25-Mar-20,MP,8,1,0
3807,25-Mar-20,MZ,1,0,0
3808,25-Mar-20,NL,0,0,0
3809,25-Mar-20,OR,0,0,0
3810,25-Mar-20,PB,2,0,0
3811,25-Mar-20,PY,0,0,0
3812,25-Mar-20,RJ,6,0,0
3813,25-Mar-20,SK,0,0,0
3814,25-Mar-20,TG,4,0,0
3815,25-Mar-20,TN,8,0,0
3816,25-Mar-20,TR,0,0,0
3817,25-Mar-20,TT,90,1,3
3818,25-Mar-20,UN,0,0,0
3819,25-Mar-20,UP,3,0,0
3820,25-Mar-20,UT,1,0,0
3821,25-Mar-20,WB,0,0,0
3822,25-May-20,AN,0,0,0
3823,25-May-20,AP,106,0,51
3824,25-May-20,AR,0,0,0
3825,25-May-20,AS,156,0,5
3826,25-May-20,BR,163,2,31
3827,25-May-20,CH,4,0,8
3828,25-May-20,CT,40,0,3
3829,25-May-20,DD,0,0,0
3830,25-May-20,DL,635,15,231
3831,25-May-20,DN,0,0,0
3832,25-May-20,GA,1,0,3
3833,25-May-20,GJ,405,30,224
3834,25-May-20,HP,20,0,4
3835,25-May-20,HR,29,0,37
3836,25-May-20,JH,35,0,0
3837,25-May-20,JK,47,2,0
3838,25-May-20,KA,93,2,51
3839,25-May-20,KL,49,0,12
3840,25-May-20,LA,1,0,0
3841,25-May-20,LD,0,0,0
3842,25-May-20,MH,2436,60,1186
3843,25-May-20,ML,1,0,0
3844,25-May-20,MN,4,0,0
3845,25-May-20,MP,194,10,163
3846,25-May-20,MZ,0,0,0
3847,25-May-20,NL,3,0,0
3848,25-May-20,OR,102,0,99
3849,25-May-20,PB,21,0,15
3850,25-May-20,PY,8,0,5
3851,25-May-20,RJ,272,4,208
3852,25-May-20,SK,0,0,0
3853,25-May-20,TG,66,3,72
3854,25-May-20,TN,805,7,407
3855,25-May-20,TR,4,0,0
3856,25-May-20,TT,6414,150,3012
3857,25-May-20,UN,304,0,0
3858,25-May-20,UP,229,8,122
3859,25-May-20,UT,32,1,0
3860,25-May-20,WB,149,6,75
3861,26-Apr-20,AN,0,0,0
3862,26-Apr-20,AP,81,0,60
3863,26-Apr-20,AR,0,0,0
3864,26-Apr-20,AS,0,0,8
3865,26-Apr-20,BR,26,0,11
3866,26-Apr-20,CH,8,0,2
3867,26-Apr-20,CT,0,0,0
3868,26-Apr-20,DD,0,0,0
3869,26-Apr-20,DL,293,0,8
3870,26-Apr-20,DN,0,0,0
3871,26-Apr-20,GA,0,0,0
3872,26-Apr-20,GJ,230,18,31
3873,26-Apr-20,HP,0,0,0
3874,26-Apr-20,HR,9,0,8
3875,26-Apr-20,JH,15,0,5
3876,26-Apr-20,JK,29,0,25
3877,26-Apr-20,KA,3,1,24
3878,26-Apr-20,KL,11,0,4
3879,26-Apr-20,LA,0,0,0
3880,26-Apr-20,LD,0,0,0
3881,26-Apr-20,MH,440,19,112
3882,26-Apr-20,ML,0,0,0
3883,26-Apr-20,MN,0,0,0
3884,26-Apr-20,MP,145,4,21
3885,26-Apr-20,MZ,0,0,0
3886,26-Apr-20,NL,0,0,0
3887,26-Apr-20,OR,3,0,1
3888,26-Apr-20,PB,14,1,12
3889,26-Apr-20,PY,0,0,0
3890,26-Apr-20,RJ,102,7,116
3891,26-Apr-20,SK,0,0,0
3892,26-Apr-20,TG,11,0,9
3893,26-Apr-20,TN,64,1,60
3894,26-Apr-20,TR,0,0,0
3895,26-Apr-20,TT,1607,56,585
3896,26-Apr-20,UN,0,0,0
3897,26-Apr-20,UP,80,3,66
3898,26-Apr-20,UT,3,0,0
3899,26-Apr-20,WB,40,2,2
3900,26-Jun-20,AN,14,0,2
3901,26-Jun-20,AP,605,10,208
3902,26-Jun-20,AR,2,0,7
3903,26-Jun-20,AS,273,0,214
3904,26-Jun-20,BR,190,0,189
3905,26-Jun-20,CH,2,0,6
3906,26-Jun-20,CT,89,1,156
3907,26-Jun-20,DD,0,0,0
3908,26-Jun-20,DL,3460,63,2326
3909,26-Jun-20,DN,15,0,12
3910,26-Jun-20,GA,44,0,35
3911,26-Jun-20,GJ,580,18,532
3912,26-Jun-20,HP,25,0,20
3913,26-Jun-20,HR,421,13,636
3914,26-Jun-20,JH,31,0,42
3915,26-Jun-20,JK,213,1,113
3916,26-Jun-20,KA,445,10,246
3917,26-Jun-20,KL,150,0,65
3918,26-Jun-20,LA,5,0,109
3919,26-Jun-20,LD,0,0,0
3920,26-Jun-20,MH,5024,175,2362
3921,26-Jun-20,ML,2,0,0
3922,26-Jun-20,MN,19,0,39
3923,26-Jun-20,MP,203,4,185
3924,26-Jun-20,MZ,2,0,17
3925,26-Jun-20,NL,16,0,2
3926,26-Jun-20,OR,218,0,131
3927,26-Jun-20,PB,188,2,9
3928,26-Jun-20,PY,32,0,16
3929,26-Jun-20,RJ,364,1,222
3930,26-Jun-20,SK,2,0,0
3931,26-Jun-20,TG,985,7,78
3932,26-Jun-20,TN,3645,46,1358
3933,26-Jun-20,TR,35,0,36
3934,26-Jun-20,TT,18255,381,10246
3935,26-Jun-20,UN,-370,0,0
3936,26-Jun-20,UP,750,19,464
3937,26-Jun-20,UT,34,1,64
3938,26-Jun-20,WB,542,10,345
3939,26-Mar-20,AN,1,0,0
3940,26-Mar-20,AP,1,0,0
3941,26-Mar-20,AR,0,0,0
3942,26-Mar-20,AS,0,0,0
3943,26-Mar-20,BR,3,0,0
3944,26-Mar-20,CH,0,0,0
3945,26-Mar-20,CT,3,0,0
3946,26-Mar-20,DD,0,0,0
3947,26-Mar-20,DL,1,0,0
3948,26-Mar-20,DN,0,0,0
3949,26-Mar-20,GA,0,0,0
3950,26-Mar-20,GJ,5,2,0
3951,26-Mar-20,HP,0,0,0
3952,26-Mar-20,HR,1,0,0
3953,26-Mar-20,JH,0,0,0
3954,26-Mar-20,JK,3,1,0
3955,26-Mar-20,KA,4,1,0
3956,26-Mar-20,KL,19,0,7
3957,26-Mar-20,LA,0,0,0
3958,26-Mar-20,LD,0,0,0
3959,26-Mar-20,MH,3,1,0
3960,26-Mar-20,ML,0,0,0
3961,26-Mar-20,MN,0,0,0
3962,26-Mar-20,MP,5,0,0
3963,26-Mar-20,MZ,0,0,0
3964,26-Mar-20,NL,0,0,0
3965,26-Mar-20,OR,1,0,0
3966,26-Mar-20,PB,2,0,0
3967,26-Mar-20,PY,0,0,0
3968,26-Mar-20,RJ,2,0,0
3969,26-Mar-20,SK,0,0,0
3970,26-Mar-20,TG,3,0,0
3971,26-Mar-20,TN,3,0,0
3972,26-Mar-20,TR,0,0,0
3973,26-Mar-20,TT,65,5,7
3974,26-Mar-20,UN,0,0,0
3975,26-Mar-20,UP,4,0,0
3976,26-Mar-20,UT,0,0,0
3977,26-Mar-20,WB,1,0,0
3978,26-May-20,AN,0,0,0
3979,26-May-20,AP,97,1,125
3980,26-May-20,AR,0,0,0
3981,26-May-20,AS,134,0,0
3982,26-May-20,BR,231,1,67
3983,26-May-20,CH,12,0,0
3984,26-May-20,CT,68,0,12
3985,26-May-20,DD,0,0,0
3986,26-May-20,DL,412,12,183
3987,26-May-20,DN,0,0,0
3988,26-May-20,GA,0,0,9
3989,26-May-20,GJ,361,27,501
3990,26-May-20,HP,24,0,0
3991,26-May-20,HR,92,0,22
3992,26-May-20,JH,21,0,5
3993,26-May-20,JK,91,1,24
3994,26-May-20,KA,101,0,59
3995,26-May-20,KL,67,1,10
3996,26-May-20,LA,0,0,0
3997,26-May-20,LD,0,0,0
3998,26-May-20,MH,2091,97,1168
3999,26-May-20,ML,5,0,0
4000,26-May-20,MN,3,0,0
4001,26-May-20,MP,165,5,118
4002,26-May-20,MZ,0,0,0
4003,26-May-20,NL,1,0,0
4004,26-May-20,OR,79,0,84
4005,26-May-20,PB,25,0,5
4006,26-May-20,PY,0,0,0
4007,26-May-20,RJ,236,3,220
4008,26-May-20,SK,0,0,0
4009,26-May-20,TG,112,1,120
4010,26-May-20,TN,646,11,611
4011,26-May-20,TR,34,0,0
4012,26-May-20,TT,5907,173,3585
4013,26-May-20,UN,328,0,0
4014,26-May-20,UP,227,8,164
4015,26-May-20,UT,51,0,6
4016,26-May-20,WB,193,5,72
4017,27-Apr-20,AN,0,0,0
4018,27-Apr-20,AP,80,0,4
4019,27-Apr-20,AR,0,0,0
4020,27-Apr-20,AS,0,0,0
4021,27-Apr-20,BR,69,0,0
4022,27-Apr-20,CH,9,0,0
4023,27-Apr-20,CT,0,0,0
4024,27-Apr-20,DD,0,0,0
4025,27-Apr-20,DL,190,0,0
4026,27-Apr-20,DN,0,0,0
4027,27-Apr-20,GA,0,0,0
4028,27-Apr-20,GJ,247,11,81
4029,27-Apr-20,HP,0,0,3
4030,27-Apr-20,HR,5,0,14
4031,27-Apr-20,JH,21,0,4
4032,27-Apr-20,JK,23,1,27
4033,27-Apr-20,KA,9,1,11
4034,27-Apr-20,KL,13,0,13
4035,27-Apr-20,LA,0,0,0
4036,27-Apr-20,LD,0,0,0
4037,27-Apr-20,MH,522,27,94
4038,27-Apr-20,ML,0,0,0
4039,27-Apr-20,MN,0,0,0
4040,27-Apr-20,MP,75,7,55
4041,27-Apr-20,MZ,0,0,0
4042,27-Apr-20,NL,0,0,0
4043,27-Apr-20,OR,15,0,2
4044,27-Apr-20,PB,8,1,14
4045,27-Apr-20,PY,0,0,1
4046,27-Apr-20,RJ,77,9,115
4047,27-Apr-20,SK,0,0,0
4048,27-Apr-20,TG,2,0,16
4049,27-Apr-20,TN,52,0,54
4050,27-Apr-20,TR,0,0,0
4051,27-Apr-20,TT,1568,58,580
4052,27-Apr-20,UN,0,0,0
4053,27-Apr-20,UP,113,1,72
4054,27-Apr-20,UT,0,0,0
4055,27-Apr-20,WB,38,0,0
4056,27-Jun-20,AN,0,0,0
4057,27-Jun-20,AP,796,11,284
4058,27-Jun-20,AR,3,0,5
4059,27-Jun-20,AS,246,1,567
4060,27-Jun-20,BR,302,2,261
4061,27-Jun-20,CH,3,0,0
4062,27-Jun-20,CT,65,0,52
4063,27-Jun-20,DD,0,0,0
4064,27-Jun-20,DL,2948,66,2210
4065,27-Jun-20,DN,15,0,6
4066,27-Jun-20,GA,89,0,50
4067,27-Jun-20,GJ,615,18,379
4068,27-Jun-20,HP,30,0,7
4069,27-Jun-20,HR,543,7,456
